open_time,open,high,low,close
2026-05-03 03:00:00+00:00,2303.41,2304.0,2300.0,2301.9
2026-05-03 04:00:00+00:00,2301.9,2304.37,2297.59,2301.53
2026-05-03 05:00:00+00:00,2301.53,2305.56,2301.26,2304.11
2026-05-03 06:00:00+00:00,2304.11,2306.38,2299.69,2304.49
2026-05-03 07:00:00+00:00,2304.5,2314.01,2304.42,2309.28
2026-05-03 08:00:00+00:00,2309.28,2312.67,2307.65,2308.28
2026-05-03 09:00:00+00:00,2308.29,2322.27,2307.49,2316.47
2026-05-03 10:00:00+00:00,2316.48,2316.73,2311.32,2311.54
2026-05-03 11:00:00+00:00,2311.54,2327.5,2310.52,2319.63
2026-05-03 12:00:00+00:00,2319.63,2332.61,2319.63,2325.71
2026-05-03 13:00:00+00:00,2325.71,2328.74,2320.61,2322.21
2026-05-03 14:00:00+00:00,2322.22,2329.6,2321.19,2328.28
2026-05-03 15:00:00+00:00,2328.28,2333.91,2324.96,2328.44
2026-05-03 16:00:00+00:00,2328.45,2335.0,2322.38,2328.41
2026-05-03 17:00:00+00:00,2328.4,2335.35,2324.11,2331.85
2026-05-03 18:00:00+00:00,2331.85,2333.6,2328.29,2330.98
2026-05-03 19:00:00+00:00,2330.98,2337.87,2328.47,2335.59
2026-05-03 20:00:00+00:00,2335.6,2344.35,2328.28,2329.58
2026-05-03 21:00:00+00:00,2329.58,2334.18,2315.0,2324.27
2026-05-03 22:00:00+00:00,2324.27,2356.92,2324.26,2343.89
2026-05-03 23:00:00+00:00,2343.89,2347.47,2319.96,2322.65
2026-05-04 00:00:00+00:00,2322.65,2322.65,2309.24,2319.0
2026-05-04 01:00:00+00:00,2319.0,2354.02,2312.98,2351.2
2026-05-04 02:00:00+00:00,2351.21,2387.99,2345.41,2374.73
2026-05-04 03:00:00+00:00,2374.73,2391.0,2371.74,2385.12
2026-05-04 04:00:00+00:00,2385.11,2398.93,2384.37,2390.12
2026-05-04 05:00:00+00:00,2390.12,2391.28,2375.26,2376.19
2026-05-04 06:00:00+00:00,2376.19,2378.42,2354.2,2368.41
2026-05-04 07:00:00+00:00,2368.41,2373.87,2362.51,2362.8
2026-05-04 08:00:00+00:00,2362.79,2365.11,2357.3,2360.04
2026-05-04 09:00:00+00:00,2360.04,2371.09,2358.04,2368.71
2026-05-04 10:00:00+00:00,2368.72,2369.89,2314.25,2338.36
2026-05-04 11:00:00+00:00,2338.35,2343.62,2332.91,2337.59
2026-05-04 12:00:00+00:00,2337.59,2343.78,2333.04,2335.53
2026-05-04 13:00:00+00:00,2335.53,2344.53,2325.71,2336.53
2026-05-04 14:00:00+00:00,2336.53,2381.8,2327.47,2371.39
2026-05-04 15:00:00+00:00,2371.4,2374.38,2336.01,2350.1
2026-05-04 16:00:00+00:00,2350.11,2365.0,2336.63,2355.28
2026-05-04 17:00:00+00:00,2355.27,2379.52,2353.84,2370.09
2026-05-04 18:00:00+00:00,2370.1,2374.86,2357.02,2361.41
2026-05-04 19:00:00+00:00,2361.42,2364.35,2353.52,2356.52
2026-05-04 20:00:00+00:00,2356.52,2359.12,2347.77,2350.15
2026-05-04 21:00:00+00:00,2350.14,2364.59,2350.14,2360.89
2026-05-04 22:00:00+00:00,2360.89,2365.91,2353.95,2354.58
2026-05-04 23:00:00+00:00,2354.58,2354.58,2344.83,2347.16
2026-05-05 00:00:00+00:00,2347.17,2359.0,2344.93,2358.83
2026-05-05 01:00:00+00:00,2358.83,2364.49,2355.1,2361.82
2026-05-05 02:00:00+00:00,2361.81,2377.8,2359.1,2367.72
