open_time,open,high,low,close
2026-05-06 22:00:00+00:00,81539.16,81540.91,81240.0,81342.39
2026-05-06 23:00:00+00:00,81342.39,81447.3,81000.0,81447.01
2026-05-07 00:00:00+00:00,81447.01,81490.03,80980.0,81016.96
2026-05-07 01:00:00+00:00,81016.96,81284.67,80830.23,81167.8
2026-05-07 02:00:00+00:00,81167.79,81180.74,80883.54,81113.34
2026-05-07 03:00:00+00:00,81113.35,81113.35,80834.61,80834.91
2026-05-07 04:00:00+00:00,80834.92,80989.59,80725.09,80979.19
2026-05-07 05:00:00+00:00,80979.19,81172.27,80974.06,81088.0
2026-05-07 06:00:00+00:00,81088.0,81443.21,80874.41,81438.61
2026-05-07 07:00:00+00:00,81438.62,81708.32,81390.3,81518.58
2026-05-07 08:00:00+00:00,81518.57,81590.0,81194.74,81231.24
2026-05-07 09:00:00+00:00,81231.25,81231.25,80852.33,80929.0
2026-05-07 10:00:00+00:00,80929.0,80997.0,80572.4,80850.75
2026-05-07 11:00:00+00:00,80850.76,81041.15,80786.5,80866.65
2026-05-07 12:00:00+00:00,80866.65,81180.0,80846.87,81162.01
2026-05-07 13:00:00+00:00,81162.0,81162.01,80260.98,80503.68
2026-05-07 14:00:00+00:00,80503.69,80685.7,80046.0,80171.38
2026-05-07 15:00:00+00:00,80171.37,80271.42,79699.52,79890.63
2026-05-07 16:00:00+00:00,79890.0,80020.0,79646.79,79801.08
